signguCode,signguNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
41250,동두천시,4,목요일,3,외국인(c),1834.0899999999997,20250612
41270,안산시,4,목요일,1,현지인(a),333515.0,20250612
41270,안산시,4,목요일,2,외지인(b),201274.5,20250612
41270,안산시,4,목요일,3,외국인(c),5649.200000000002,20250612
41271,안산시 상록구,4,목요일,1,현지인(a),131722.5,20250612
41271,안산시 상록구,4,목요일,2,외지인(b),74711.0,20250612
41271,안산시 상록구,4,목요일,3,외국인(c),1356.5999999999995,20250612
41273,안산시 단원구,4,목요일,1,현지인(a),209041.0,20250612
41273,안산시 단원구,4,목요일,2,외지인(b),137774.0,20250612
41273,안산시 단원구,4,목요일,3,외국인(c),4634.43,20250612
41280,고양시,4,목요일,1,현지인(a),595598.5,20250612
41280,고양시,4,목요일,2,외지인(b),387110.5,20250612
41280,고양시,4,목요일,3,외국인(c),11104.37,20250612
41281,고양시 덕양구,4,목요일,1,현지인(a),264355.0,20250612
41281,고양시 덕양구,4,목요일,2,외지인(b),159414.5,20250612
41281,고양시 덕양구,4,목요일,3,외국인(c),5684.000000000002,20250612
41285,고양시 일산동구,4,목요일,1,현지인(a),189493.5,20250612
41285,고양시 일산동구,4,목요일,2,외지인(b),149660.0,20250612
41285,고양시 일산동구,4,목요일,3,외국인(c),2917.2699999999995,20250612
41287,고양시 일산서구,4,목요일,1,현지인(a),154983.5,20250612
41287,고양시 일산서구,4,목요일,2,외지인(b),114394.0,20250612
41287,고양시 일산서구,4,목요일,3,외국인(c),4888.549999999999,20250612
41290,과천시,4,목요일,1,현지인(a),71655.5,20250612
41290,과천시,4,목요일,2,외지인(b),56476.0,20250612
41290,과천시,4,목요일,3,외국인(c),524.76,20250612
41310,구리시,4,목요일,1,현지인(a),140906.5,20250612
41310,구리시,4,목요일,2,외지인(b),119101.5,20250612
41310,구리시,4,목요일,3,외국인(c),581.0000000000001,20250612
41360,남양주시,4,목요일,1,현지인(a),397208.0,20250612
41360,남양주시,4,목요일,2,외지인(b),170075.5,20250612
41360,남양주시,4,목요일,3,외국인(c),1928.46,20250612
41370,오산시,4,목요일,1,현지인(a),145292.0,20250612
41370,오산시,4,목요일,2,외지인(b),81585.0,20250612
41370,오산시,4,목요일,3,외국인(c),960.0599999999998,20250612
41390,시흥시,4,목요일,1,현지인(a),244510.0,20250612
41390,시흥시,4,목요일,2,외지인(b),138586.0,20250612
41390,시흥시,4,목요일,3,외국인(c),3373.370000000001,20250612
41410,군포시,4,목요일,1,현지인(a),152148.5,20250612
41410,군포시,4,목요일,2,외지인(b),69751.5,20250612
41410,군포시,4,목요일,3,외국인(c),921.8200000000002,20250612
41430,의왕시,4,목요일,1,현지인(a),74840.5,20250612
41430,의왕시,4,목요일,2,외지인(b),83135.5,20250612
41430,의왕시,4,목요일,3,외국인(c),936.04,20250612
41450,하남시,4,목요일,1,현지인(a),203798.0,20250612
41450,하남시,4,목요일,2,외지인(b),134228.5,20250612
41450,하남시,4,목요일,3,외국인(c),1185.3500000000001,20250612
41460,용인시,4,목요일,1,현지인(a),625555.0,20250612
41460,용인시,4,목요일,2,외지인(b),360192.0,20250612
41460,용인시,4,목요일,3,외국인(c),6669.899999999998,20250612
41461,용인시 처인구,4,목요일,1,현지인(a),191425.5,20250612
41461,용인시 처인구,4,목요일,2,외지인(b),129010.0,20250612
41461,용인시 처인구,4,목요일,3,외국인(c),3530.8199999999997,20250612
41463,용인시 기흥구,4,목요일,1,현지인(a),249798.5,20250612
41463,용인시 기흥구,4,목요일,2,외지인(b),155722.0,20250612
41463,용인시 기흥구,4,목요일,3,외국인(c),2407.2700000000004,20250612
41465,용인시 수지구,4,목요일,1,현지인(a),191873.5,20250612
41465,용인시 수지구,4,목요일,2,외지인(b),93376.5,20250612
41465,용인시 수지구,4,목요일,3,외국인(c),1604.7300000000005,20250612
41480,파주시,4,목요일,1,현지인(a),261898.0,20250612
41480,파주시,4,목요일,2,외지인(b),122556.0,20250612
41480,파주시,4,목요일,3,외국인(c),4437.020000000001,20250612
41500,이천시,4,목요일,1,현지인(a),159309.5,20250612
41500,이천시,4,목요일,2,외지인(b),93922.5,20250612
41500,이천시,4,목요일,3,외국인(c),1939.2600000000002,20250612
41550,안성시,4,목요일,1,현지인(a),143097.5,20250612
41550,안성시,4,목요일,2,외지인(b),90552.0,20250612
41550,안성시,4,목요일,3,외국인(c),1795.29,20250612
41570,김포시,4,목요일,1,현지인(a),306715.5,20250612
41570,김포시,4,목요일,2,외지인(b),129962.0,20250612
41570,김포시,4,목요일,3,외국인(c),5184.449999999999,20250612
41590,화성시,4,목요일,1,현지인(a),584948.0,20250612
41590,화성시,4,목요일,2,외지인(b),280511.0,20250612
41590,화성시,4,목요일,3,외국인(c),6677.749999999999,20250612
41610,광주시,4,목요일,1,현지인(a),234682.0,20250612
41610,광주시,4,목요일,2,외지인(b),116350.5,20250612
41610,광주시,4,목요일,3,외국인(c),1724.7600000000002,20250612
41630,양주시,4,목요일,1,현지인(a),173264.0,20250612
41630,양주시,4,목요일,2,외지인(b),86975.0,20250612
41630,양주시,4,목요일,3,외국인(c),1412.8099999999997,20250612
41650,포천시,4,목요일,1,현지인(a),99526.0,20250612
41650,포천시,4,목요일,2,외지인(b),68743.5,20250612
41650,포천시,4,목요일,3,외국인(c),1322.6500000000003,20250612
41670,여주시,4,목요일,1,현지인(a),88830.0,20250612
41670,여주시,4,목요일,2,외지인(b),59948.0,20250612
41670,여주시,4,목요일,3,외국인(c),1811.0200000000007,20250612
41800,연천군,4,목요일,1,현지인(a),30649.5,20250612
41800,연천군,4,목요일,2,외지인(b),21413.0,20250612
41800,연천군,4,목요일,3,외국인(c),281.0800000000001,20250612
41820,가평군,4,목요일,1,현지인(a),48083.0,20250612
41820,가평군,4,목요일,2,외지인(b),54019.0,20250612
41820,가평군,4,목요일,3,외국인(c),3153.42,20250612
41830,양평군,4,목요일,1,현지인(a),88231.5,20250612
41830,양평군,4,목요일,2,외지인(b),61915.0,20250612
41830,양평군,4,목요일,3,외국인(c),842.66,20250612
43110,청주시,4,목요일,1,현지인(a),422887.5,20250612
43110,청주시,4,목요일,2,외지인(b),296464.0,20250612
43110,청주시,4,목요일,3,외국인(c),3152.5699999999983,20250612
43111,청주시 상당구,4,목요일,1,현지인(a),104107.5,20250612
43111,청주시 상당구,4,목요일,2,외지인(b),74704.0,20250612
43111,청주시 상당구,4,목요일,3,외국인(c),428.12,20250612
43112,청주시 서원구,4,목요일,1,현지인(a),72236.5,20250612
43112,청주시 서원구,4,목요일,2,외지인(b),76790.0,20250612
43112,청주시 서원구,4,목요일,3,외국인(c),656.55,20250612
43113,청주시 흥덕구,4,목요일,1,현지인(a),152666.5,20250612
43113,청주시 흥덕구,4,목요일,2,외지인(b),110757.5,20250612
43113,청주시 흥덕구,4,목요일,3,외국인(c),1426.3099999999997,20250612
43114,청주시 청원구,4,목요일,1,현지인(a),107810.5,20250612
43114,청주시 청원구,4,목요일,2,외지인(b),76170.5,20250612
43114,청주시 청원구,4,목요일,3,외국인(c),1502.06,20250612
43130,충주시,4,목요일,1,현지인(a),186487.0,20250612
43130,충주시,4,목요일,2,외지인(b),74382.0,20250612
43130,충주시,4,목요일,3,외국인(c),1347.1699999999994,20250612
43150,제천시,4,목요일,1,현지인(a),75173.0,20250612
43150,제천시,4,목요일,2,외지인(b),32294.5,20250612
43150,제천시,4,목요일,3,외국인(c),711.08,20250612
43720,보은군,4,목요일,1,현지인(a),22627.5,20250612
43720,보은군,4,목요일,2,외지인(b),17675.0,20250612
43720,보은군,4,목요일,3,외국인(c),278.96000000000004,20250612
43730,옥천군,4,목요일,1,현지인(a),38601.5,20250612
43730,옥천군,4,목요일,2,외지인(b),27814.5,20250612
43730,옥천군,4,목요일,3,외국인(c),270.65999999999997,20250612
43740,영동군,4,목요일,1,현지인(a),34254.5,20250612
43740,영동군,4,목요일,2,외지인(b),16205.0,20250612
43740,영동군,4,목요일,3,외국인(c),314.33,20250612
43745,증평군,4,목요일,1,현지인(a),30173.5,20250612
43745,증평군,4,목요일,2,외지인(b),15883.0,20250612
43745,증평군,4,목요일,3,외국인(c),183.22999999999996,20250612
43750,진천군,4,목요일,1,현지인(a),55216.0,20250612
43750,진천군,4,목요일,2,외지인(b),37894.5,20250612
43750,진천군,4,목요일,3,외국인(c),944.82,20250612
43760,괴산군,4,목요일,1,현지인(a),22585.5,20250612
43760,괴산군,4,목요일,2,외지인(b),27772.5,20250612
43760,괴산군,4,목요일,3,외국인(c),975.54,20250612
43770,음성군,4,목요일,1,현지인(a),72394.0,20250612
43770,음성군,4,목요일,2,외지인(b),61960.5,20250612
43770,음성군,4,목요일,3,외국인(c),1461.6599999999999,20250612
43800,단양군,4,목요일,1,현지인(a),19460.0,20250612
43800,단양군,4,목요일,2,외지인(b),19992.0,20250612
43800,단양군,4,목요일,3,외국인(c),258.89,20250612
44130,천안시,4,목요일,1,현지인(a),330004.5,20250612
44130,천안시,4,목요일,2,외지인(b),223944.0,20250612
44130,천안시,4,목요일,3,외국인(c),2977.04,20250612
44131,천안시 동남구,4,목요일,1,현지인(a),164038.0,20250612
44131,천안시 동남구,4,목요일,2,외지인(b),123987.5,20250612
44131,천안시 동남구,4,목요일,3,외국인(c),1480.8300000000002,20250612
44133,천안시 서북구,4,목요일,1,현지인(a),174020.0,20250612
44133,천안시 서북구,4,목요일,2,외지인(b),117285.0,20250612
44133,천안시 서북구,4,목요일,3,외국인(c),1877.86,20250612
44150,공주시,4,목요일,1,현지인(a),62475.0,20250612
44150,공주시,4,목요일,2,외지인(b),55734.0,20250612
44150,공주시,4,목요일,3,외국인(c),827.9400000000003,20250612
44180,보령시,4,목요일,1,현지인(a),84441.0,20250612
44180,보령시,4,목요일,2,외지인(b),32382.0,20250612
44180,보령시,4,목요일,3,외국인(c),877.0799999999999,20250612
44200,아산시,4,목요일,1,현지인(a),221970.0,20250612
44200,아산시,4,목요일,2,외지인(b),98521.5,20250612
44200,아산시,4,목요일,3,외국인(c),2436.3699999999994,20250612
44210,서산시,4,목요일,1,현지인(a),116270.0,20250612
44210,서산시,4,목요일,2,외지인(b),41363.0,20250612
44210,서산시,4,목요일,3,외국인(c),1402.4800000000005,20250612
44230,논산시,4,목요일,1,현지인(a),78617.0,20250612
44230,논산시,4,목요일,2,외지인(b),40057.5,20250612
44230,논산시,4,목요일,3,외국인(c),697.9799999999999,20250612
44250,계룡시,4,목요일,1,현지인(a),28514.5,20250612
44250,계룡시,4,목요일,2,외지인(b),13335.0,20250612
44250,계룡시,4,목요일,3,외국인(c),67.81000000000002,20250612
44270,당진시,4,목요일,1,현지인(a),132289.5,20250612
44270,당진시,4,목요일,2,외지인(b),49224.0,20250612
44270,당진시,4,목요일,3,외국인(c),1446.72,20250612
44710,금산군,4,목요일,1,현지인(a),41412.0,20250612
44710,금산군,4,목요일,2,외지인(b),21343.0,20250612
44710,금산군,4,목요일,3,외국인(c),373.06000000000006,20250612
44760,부여군,4,목요일,1,현지인(a),55100.5,20250612
44760,부여군,4,목요일,2,외지인(b),21626.5,20250612
44760,부여군,4,목요일,3,외국인(c),427.52,20250612
44770,서천군,4,목요일,1,현지인(a),40477.5,20250612
44770,서천군,4,목요일,2,외지인(b),24822.0,20250612
44770,서천군,4,목요일,3,외국인(c),285.22999999999996,20250612
44790,청양군,4,목요일,1,현지인(a),18266.5,20250612
44790,청양군,4,목요일,2,외지인(b),9702.0,20250612
44790,청양군,4,목요일,3,외국인(c),217.14999999999998,20250612
44800,홍성군,4,목요일,1,현지인(a),66549.0,20250612
44800,홍성군,4,목요일,2,외지인(b),28556.5,20250612
44800,홍성군,4,목요일,3,외국인(c),419.39,20250612
44810,예산군,4,목요일,1,현지인(a),57263.5,20250612
44810,예산군,4,목요일,2,외지인(b),33960.5,20250612
44810,예산군,4,목요일,3,외국인(c),430.43999999999994,20250612
44825,태안군,4,목요일,1,현지인(a),59552.5,20250612
44825,태안군,4,목요일,2,외지인(b),35892.5,20250612
44825,태안군,4,목요일,3,외국인(c),2026.47,20250612
46110,목포시,4,목요일,1,현지인(a),181947.5,20250612
46110,목포시,4,목요일,2,외지인(b),64561.0,20250612
46110,목포시,4,목요일,3,외국인(c),1154.52,20250612
46130,여수시,4,목요일,1,현지인(a),171927.0,20250612
46130,여수시,4,목요일,2,외지인(b),58653.0,20250612
46130,여수시,4,목요일,3,외국인(c),8694.079999999998,20250612
46150,순천시,4,목요일,1,현지인(a),191670.5,20250612
46150,순천시,4,목요일,2,외지인(b),69940.5,20250612
46150,순천시,4,목요일,3,외국인(c),631.4300000000001,20250612
46170,나주시,4,목요일,1,현지인(a),83072.5,20250612
46170,나주시,4,목요일,2,외지인(b),41394.5,20250612
46170,나주시,4,목요일,3,외국인(c),573.3600000000001,20250612
46230,광양시,4,목요일,1,현지인(a),86758.0,20250612
46230,광양시,4,목요일,2,외지인(b),36074.5,20250612
46230,광양시,4,목요일,3,외국인(c),1759.3000000000002,20250612
46710,담양군,4,목요일,1,현지인(a),30989.0,20250612
46710,담양군,4,목요일,2,외지인(b),33677.0,20250612
46710,담양군,4,목요일,3,외국인(c),210.68999999999997,20250612
46720,곡성군,4,목요일,1,현지인(a),16065.0,20250612
46720,곡성군,4,목요일,2,외지인(b),12593.0,20250612
46720,곡성군,4,목요일,3,외국인(c),170.35,20250612
46730,구례군,4,목요일,1,현지인(a),16415.0,20250612
46730,구례군,4,목요일,2,외지인(b),11287.5,20250612
46730,구례군,4,목요일,3,외국인(c),79.9,20250612
46770,고흥군,4,목요일,1,현지인(a),31433.5,20250612
46770,고흥군,4,목요일,2,외지인(b),14728.0,20250612
46770,고흥군,4,목요일,3,외국인(c),1026.8700000000001,20250612
46780,보성군,4,목요일,1,현지인(a),23275.0,20250612
46780,보성군,4,목요일,2,외지인(b),15820.0,20250612
46780,보성군,4,목요일,3,외국인(c),309.03000000000003,20250612
46790,화순군,4,목요일,1,현지인(a),44873.5,20250612
46790,화순군,4,목요일,2,외지인(b),29424.5,20250612
46790,화순군,4,목요일,3,외국인(c),242.39,20250612
46800,장흥군,4,목요일,1,현지인(a),27954.5,20250612
46800,장흥군,4,목요일,2,외지인(b),12645.5,20250612
46800,장흥군,4,목요일,3,외국인(c),95.90000000000002,20250612
46810,강진군,4,목요일,1,현지인(a),24867.5,20250612
46810,강진군,4,목요일,2,외지인(b),12383.0,20250612
46810,강진군,4,목요일,3,외국인(c),158.65,20250612
46820,해남군,4,목요일,1,현지인(a),38577.0,20250612
46820,해남군,4,목요일,2,외지인(b),22837.5,20250612
46820,해남군,4,목요일,3,외국인(c),714.58,20250612
46830,영암군,4,목요일,1,현지인(a),41079.5,20250612
46830,영암군,4,목요일,2,외지인(b),26705.0,20250612
46830,영암군,4,목요일,3,외국인(c),802.34,20250612
46840,무안군,4,목요일,1,현지인(a),70357.0,20250612
46840,무안군,4,목요일,2,외지인(b),44110.5,20250612
46840,무안군,4,목요일,3,외국인(c),691.78,20250612
46860,함평군,4,목요일,1,현지인(a),13874.0,20250612
46860,함평군,4,목요일,2,외지인(b),15004.5,20250612
46860,함평군,4,목요일,3,외국인(c),300.18,20250612
46870,영광군,4,목요일,1,현지인(a),37436.0,20250612
46870,영광군,4,목요일,2,외지인(b),16198.0,20250612
46870,영광군,4,목요일,3,외국인(c),830.0699999999998,20250612
46880,장성군,4,목요일,1,현지인(a),28546.0,20250612
46880,장성군,4,목요일,2,외지인(b),26614.0,20250612
46880,장성군,4,목요일,3,외국인(c),251.17000000000002,20250612
46890,완도군,4,목요일,1,현지인(a),37432.5,20250612
46890,완도군,4,목요일,2,외지인(b),14500.5,20250612
46890,완도군,4,목요일,3,외국인(c),3966.4200000000005,20250612
46900,진도군,4,목요일,1,현지인(a),19551.0,20250612
46900,진도군,4,목요일,2,외지인(b),12733.0,20250612
46900,진도군,4,목요일,3,외국인(c),3191.269999999999,20250612
46910,신안군,4,목요일,1,현지인(a),21042.0,20250612
46910,신안군,4,목요일,2,외지인(b),19960.5,20250612
46910,신안군,4,목요일,3,외국인(c),7692.260000000001,20250612
47110,포항시,4,목요일,1,현지인(a),314776.0,20250612
47110,포항시,4,목요일,2,외지인(b),134050.0,20250612
47110,포항시,4,목요일,3,외국인(c),3038.33,20250612
47111,포항시 남구,4,목요일,1,현지인(a),135901.5,20250612
47111,포항시 남구,4,목요일,2,외지인(b),75635.0,20250612
47111,포항시 남구,4,목요일,3,외국인(c),2607.9300000000003,20250612
47113,포항시 북구,4,목요일,1,현지인(a),189591.5,20250612
47113,포항시 북구,4,목요일,2,외지인(b),70017.5,20250612
47113,포항시 북구,4,목요일,3,외국인(c),883.0300000000001,20250612
47130,경주시,4,목요일,1,현지인(a),191229.5,20250612
47130,경주시,4,목요일,2,외지인(b),102126.5,20250612
47130,경주시,4,목요일,3,외국인(c),3901.1999999999994,20250612
47150,김천시,4,목요일,1,현지인(a),90898.5,20250612
47150,김천시,4,목요일,2,외지인(b),37383.5,20250612
47150,김천시,4,목요일,3,외국인(c),710.0200000000001,20250612
47170,안동시,4,목요일,1,현지인(a),132580.0,20250612
47170,안동시,4,목요일,2,외지인(b),40183.5,20250612
47170,안동시,4,목요일,3,외국인(c),998.1899999999997,20250612
47190,구미시,4,목요일,1,현지인(a),239872.5,20250612
47190,구미시,4,목요일,2,외지인(b),70234.5,20250612
47190,구미시,4,목요일,3,외국인(c),1508.6100000000001,20250612
47210,영주시,4,목요일,1,현지인(a),77647.5,20250612
47210,영주시,4,목요일,2,외지인(b),19796.0,20250612
47210,영주시,4,목요일,3,외국인(c),445.91999999999996,20250612
47230,영천시,4,목요일,1,현지인(a),58033.5,20250612
47230,영천시,4,목요일,2,외지인(b),32539.5,20250612
47230,영천시,4,목요일,3,외국인(c),625.2199999999998,20250612
47250,상주시,4,목요일,1,현지인(a),64176.0,20250612
47250,상주시,4,목요일,2,외지인(b),31143.0,20250612
47250,상주시,4,목요일,3,외국인(c),1304.7699999999995,20250612
47280,문경시,4,목요일,1,현지인(a),38027.5,20250612
47280,문경시,4,목요일,2,외지인(b),25837.0,20250612
47280,문경시,4,목요일,3,외국인(c),551.53,20250612
47290,경산시,4,목요일,1,현지인(a),158599.0,20250612
47290,경산시,4,목요일,2,외지인(b),74074.0,20250612
47290,경산시,4,목요일,3,외국인(c),1307.9399999999998,20250612
47730,의성군,4,목요일,1,현지인(a),31801.0,20250612
47730,의성군,4,목요일,2,외지인(b),18728.5,20250612
47730,의성군,4,목요일,3,외국인(c),654.5600000000001,20250612
47750,청송군,4,목요일,1,현지인(a),17447.5,20250612
47750,청송군,4,목요일,2,외지인(b),10083.5,20250612
47750,청송군,4,목요일,3,외국인(c),296.59000000000003,20250612
47760,영양군,4,목요일,1,현지인(a),9506.0,20250612
47760,영양군,4,목요일,2,외지인(b),4399.5,20250612
47760,영양군,4,목요일,3,외국인(c),340.05,20250612
47770,영덕군,4,목요일,1,현지인(a),28703.5,20250612
47770,영덕군,4,목요일,2,외지인(b),21532.0,20250612
47770,영덕군,4,목요일,3,외국인(c),745.3800000000001,20250612
47820,청도군,4,목요일,1,현지인(a),23681.0,20250612
47820,청도군,4,목요일,2,외지인(b),20335.0,20250612
47820,청도군,4,목요일,3,외국인(c),223.97,20250612
47830,고령군,4,목요일,1,현지인(a),17017.0,20250612
47830,고령군,4,목요일,2,외지인(b),16964.5,20250612
47830,고령군,4,목요일,3,외국인(c),373.82,20250612
47840,성주군,4,목요일,1,현지인(a),28931.0,20250612
47840,성주군,4,목요일,2,외지인(b),18620.0,20250612
47840,성주군,4,목요일,3,외국인(c),818.41,20250612
47850,칠곡군,4,목요일,1,현지인(a),56374.5,20250612
47850,칠곡군,4,목요일,2,외지인(b),59020.5,20250612
47850,칠곡군,4,목요일,3,외국인(c),943.5099999999999,20250612
47900,예천군,4,목요일,1,현지인(a),35199.5,20250612
47900,예천군,4,목요일,2,외지인(b),16390.5,20250612
47900,예천군,4,목요일,3,외국인(c),203.38,20250612
47920,봉화군,4,목요일,1,현지인(a),14066.5,20250612
47920,봉화군,4,목요일,2,외지인(b),10059.0,20250612
47920,봉화군,4,목요일,3,외국인(c),477.55999999999995,20250612
47930,울진군,4,목요일,1,현지인(a),39924.5,20250612
47930,울진군,4,목요일,2,외지인(b),19320.0,20250612
47930,울진군,4,목요일,3,외국인(c),745.1600000000001,20250612
47940,울릉군,4,목요일,1,현지인(a),7693.0,20250612
47940,울릉군,4,목요일,2,외지인(b),7843.5,20250612
47940,울릉군,4,목요일,3,외국인(c),2251.75,20250612
48120,창원시,4,목요일,1,현지인(a),587478.5,20250612
48120,창원시,4,목요일,2,외지인(b),291581.5,20250612
48120,창원시,4,목요일,3,외국인(c),8492.100000000002,20250612
48121,창원시 의창구,4,목요일,1,현지인(a),138901.0,20250612
48121,창원시 의창구,4,목요일,2,외지인(b),85225.0,20250612
48121,창원시 의창구,4,목요일,3,외국인(c),597.63,20250612
48123,창원시 성산구,4,목요일,1,현지인(a),167142.5,20250612
48123,창원시 성산구,4,목요일,2,외지인(b),87993.5,20250612
48123,창원시 성산구,4,목요일,3,외국인(c),3145.8999999999996,20250612
48125,창원시 마산합포구,4,목요일,1,현지인(a),111737.5,20250612
48125,창원시 마산합포구,4,목요일,2,외지인(b),56203.0,20250612
48125,창원시 마산합포구,4,목요일,3,외국인(c),2989.3999999999996,20250612
48127,창원시 마산회원구,4,목요일,1,현지인(a),98882.0,20250612
48127,창원시 마산회원구,4,목요일,2,외지인(b),54778.5,20250612
48127,창원시 마산회원구,4,목요일,3,외국인(c),408.7,20250612
48129,창원시 진해구,4,목요일,1,현지인(a),93100.0,20250612
48129,창원시 진해구,4,목요일,2,외지인(b),47589.5,20250612
48129,창원시 진해구,4,목요일,3,외국인(c),3382.9900000000007,20250612
48170,진주시,4,목요일,1,현지인(a),187579.0,20250612
48170,진주시,4,목요일,2,외지인(b),49430.5,20250612
48170,진주시,4,목요일,3,외국인(c),711.2299999999998,20250612
48220,통영시,4,목요일,1,현지인(a),80580.5,20250612
48220,통영시,4,목요일,2,외지인(b),35469.0,20250612
48220,통영시,4,목요일,3,외국인(c),3820.2599999999993,20250612
48240,사천시,4,목요일,1,현지인(a),66682.0,20250612
48240,사천시,4,목요일,2,외지인(b),31815.0,20250612
48240,사천시,4,목요일,3,외국인(c),366.91999999999996,20250612
48250,김해시,4,목요일,1,현지인(a),324464.0,20250612
48250,김해시,4,목요일,2,외지인(b),111482.0,20250612
48250,김해시,4,목요일,3,외국인(c),2708.6499999999996,20250612
48270,밀양시,4,목요일,1,현지인(a),71186.5,20250612
48270,밀양시,4,목요일,2,외지인(b),31055.5,20250612
48270,밀양시,4,목요일,3,외국인(c),928.8000000000002,20250612
48310,거제시,4,목요일,1,현지인(a),251716.5,20250612
48310,거제시,4,목요일,2,외지인(b),50844.5,20250612
48310,거제시,4,목요일,3,외국인(c),4631.579999999998,20250612
48330,양산시,4,목요일,1,현지인(a),213153.5,20250612
48330,양산시,4,목요일,2,외지인(b),91997.5,20250612
48330,양산시,4,목요일,3,외국인(c),1312.2400000000002,20250612
48720,의령군,4,목요일,1,현지인(a),18067.0,20250612
48720,의령군,4,목요일,2,외지인(b),10451.0,20250612
48720,의령군,4,목요일,3,외국인(c),97.52,20250612
48730,함안군,4,목요일,1,현지인(a),40246.5,20250612
48730,함안군,4,목요일,2,외지인(b),29078.0,20250612
48730,함안군,4,목요일,3,외국인(c),489.82000000000005,20250612
48740,창녕군,4,목요일,1,현지인(a),35364.0,20250612
48740,창녕군,4,목요일,2,외지인(b),23299.5,20250612
48740,창녕군,4,목요일,3,외국인(c),559.51,20250612
48820,고성군,4,목요일,1,현지인(a),30299.5,20250612
48820,고성군,4,목요일,2,외지인(b),23859.5,20250612
48820,고성군,4,목요일,3,외국인(c),426.0399999999999,20250612
48840,남해군,4,목요일,1,현지인(a),29715.0,20250612
48840,남해군,4,목요일,2,외지인(b),16618.0,20250612
48840,남해군,4,목요일,3,외국인(c),1233.0100000000002,20250612
48850,하동군,4,목요일,1,현지인(a),21133.0,20250612
48850,하동군,4,목요일,2,외지인(b),13944.0,20250612
48850,하동군,4,목요일,3,외국인(c),337.53999999999996,20250612
48860,산청군,4,목요일,1,현지인(a),18746.0,20250612
48860,산청군,4,목요일,2,외지인(b),14119.0,20250612
48860,산청군,4,목요일,3,외국인(c),232.15,20250612
48870,함양군,4,목요일,1,현지인(a),27678.0,20250612
48870,함양군,4,목요일,2,외지인(b),18252.5,20250612
48870,함양군,4,목요일,3,외국인(c),304.67,20250612
48880,거창군,4,목요일,1,현지인(a),41447.0,20250612
48880,거창군,4,목요일,2,외지인(b),12425.0,20250612
48880,거창군,4,목요일,3,외국인(c),263.94,20250612
48890,합천군,4,목요일,1,현지인(a),24822.0,20250612
48890,합천군,4,목요일,2,외지인(b),12596.5,20250612
48890,합천군,4,목요일,3,외국인(c),267.38999999999993,20250612
50110,제주시,4,목요일,1,현지인(a),489342.0,20250612
50110,제주시,4,목요일,2,외지인(b),157272.5,20250612
50110,제주시,4,목요일,3,외국인(c),35746.88,20250612
50130,서귀포시,4,목요일,1,현지인(a),155141.0,20250612
50130,서귀포시,4,목요일,2,외지인(b),111552.0,20250612
50130,서귀포시,4,목요일,3,외국인(c),17371.269999999997,20250612
51110,춘천시,4,목요일,1,현지인(a),254243.5,20250612
51110,춘천시,4,목요일,2,외지인(b),68173.0,20250612
51110,춘천시,4,목요일,3,외국인(c),2816.21,20250612
51130,원주시,4,목요일,1,현지인(a),277595.5,20250612
51130,원주시,4,목요일,2,외지인(b),79149.0,20250612
51130,원주시,4,목요일,3,외국인(c),947.2900000000001,20250612
51150,강릉시,4,목요일,1,현지인(a),203521.5,20250612
51150,강릉시,4,목요일,2,외지인(b),72565.5,20250612
51150,강릉시,4,목요일,3,외국인(c),1436.5700000000004,20250612
51170,동해시,4,목요일,1,현지인(a),73524.5,20250612
51170,동해시,4,목요일,2,외지인(b),30726.5,20250612
51170,동해시,4,목요일,3,외국인(c),594.8800000000001,20250612
51190,태백시,4,목요일,1,현지인(a),38822.0,20250612
51190,태백시,4,목요일,2,외지인(b),10941.0,20250612
51190,태백시,4,목요일,3,외국인(c),286.37000000000006,20250612
51210,속초시,4,목요일,1,현지인(a),76947.5,20250612
51210,속초시,4,목요일,2,외지인(b),51537.5,20250612
51210,속초시,4,목요일,3,외국인(c),681.7400000000001,20250612
51230,삼척시,4,목요일,1,현지인(a),53497.5,20250612
51230,삼척시,4,목요일,2,외지인(b),33309.5,20250612
51230,삼척시,4,목요일,3,외국인(c),638.49,20250612
51720,홍천군,4,목요일,1,현지인(a),46032.0,20250612
51720,홍천군,4,목요일,2,외지인(b),45500.0,20250612
51720,홍천군,4,목요일,3,외국인(c),1891.19,20250612
51730,횡성군,4,목요일,1,현지인(a),30257.5,20250612
51730,횡성군,4,목요일,2,외지인(b),25175.5,20250612
51730,횡성군,4,목요일,3,외국인(c),1249.1000000000001,20250612
51750,영월군,4,목요일,1,현지인(a),22750.0,20250612
51750,영월군,4,목요일,2,외지인(b),16751.0,20250612
51750,영월군,4,목요일,3,외국인(c),99.02999999999999,20250612
51760,평창군,4,목요일,1,현지인(a),35609.0,20250612
51760,평창군,4,목요일,2,외지인(b),35798.0,20250612
51760,평창군,4,목요일,3,외국인(c),1203.3099999999993,20250612
51770,정선군,4,목요일,1,현지인(a),29155.0,20250612
51770,정선군,4,목요일,2,외지인(b),23051.0,20250612
51770,정선군,4,목요일,3,외국인(c),533.05,20250612
51780,철원군,4,목요일,1,현지인(a),30478.0,20250612
51780,철원군,4,목요일,2,외지인(b),15291.5,20250612
51780,철원군,4,목요일,3,외국인(c),367.64000000000004,20250612
51790,화천군,4,목요일,1,현지인(a),17724.0,20250612
